Pays,Année,Trouble,Prévalence,Sexe
France,2011,Stress post-traumatique (PTSD),6.58,Les deux
France,2011,Stress post-traumatique (PTSD),10.78,Femme
France,2011,Stress post-traumatique (PTSD),7.32,Homme
France,2011,Schizophrénie,0.42,Les deux
France,2011,Schizophrénie,4.27,Femme
France,2011,Schizophrénie,9.11,Homme
France,2011,Trouble dissociatif,6.18,Les deux
France,2011,Trouble dissociatif,8.64,Femme
France,2011,Trouble dissociatif,8.88,Homme
France,2011,Trouble du sommeil,3.54,Les deux
France,2011,Trouble du sommeil,6.36,Femme
France,2011,Trouble du sommeil,7.77,Homme
France,2011,Trouble somatique,8.3,Les deux
France,2011,Trouble somatique,1.79,Femme
France,2011,Trouble somatique,0.65,Homme
France,2011,Addiction à l’alcool,1.46,Les deux
France,2011,Addiction à l’alcool,3.75,Femme
France,2011,Addiction à l’alcool,10.88,Homme
France,2011,Addiction aux drogues,0.11,Les deux
France,2011,Addiction aux drogues,5.44,Femme
France,2011,Addiction aux drogues,3.93,Homme
France,2011,Addiction au jeu,9.44,Les deux
France,2011,Addiction au jeu,6.25,Femme
France,2011,Addiction au jeu,7.66,Homme
France,2011,Trouble de l’alimentation,0.69,Les deux
France,2011,Trouble de l’alimentation,7.89,Femme
France,2011,Trouble de l’alimentation,1.89,Homme
France,2011,Autisme,0.12,Les deux
France,2011,Autisme,6.89,Femme
France,2011,Autisme,6.75,Homme
France,2011,TDAH,8.64,Les deux
France,2011,TDAH,9.11,Femme
France,2011,TDAH,3.67,Homme
United States,2011,Trouble de la personnalité borderline,6.39,Les deux
United States,2011,Trouble de la personnalité borderline,4.64,Femme
United States,2011,Trouble de la personnalité borderline,9.51,Homme
United States,2011,Trouble bipolaire,0.12,Les deux
United States,2011,Trouble bipolaire,9.69,Femme
United States,2011,Trouble bipolaire,6.96,Homme
United States,2011,Dépression majeure,4.11,Les deux
United States,2011,Dépression majeure,6.33,Femme
United States,2011,Dépression majeure,6.83,Homme
United States,2011,Trouble anxieux généralisé,2.17,Les deux
United States,2011,Trouble anxieux généralisé,0.21,Femme
United States,2011,Trouble anxieux généralisé,2.87,Homme
United States,2011,Trouble panique,5.74,Les deux
United States,2011,Trouble panique,1.99,Femme
United States,2011,Trouble panique,2.4,Homme
United States,2011,Phobie sociale,8.89,Les deux
United States,2011,Phobie sociale,7.91,Femme
United States,2011,Phobie sociale,2.71,Homme
United States,2011,Trouble obsessionnel-compulsif (TOC),7.55,Les deux
United States,2011,Trouble obsessionnel-compulsif (TOC),6.22,Femme
United States,2011,Trouble obsessionnel-compulsif (TOC),9.8,Homme
United States,2011,Stress post-traumatique (PTSD),8.03,Les deux
United States,2011,Stress post-traumatique (PTSD),5.47,Femme
United States,2011,Stress post-traumatique (PTSD),0.68,Homme
United States,2011,Schizophrénie,3.05,Les deux
United States,2011,Schizophrénie,7.76,Femme
United States,2011,Schizophrénie,4.89,Homme
United States,2011,Trouble dissociatif,6.3,Les deux
United States,2011,Trouble dissociatif,5.51,Femme
United States,2011,Trouble dissociatif,1.02,Homme
United States,2011,Trouble du sommeil,0.43,Les deux
United States,2011,Trouble du sommeil,2.4,Femme
United States,2011,Trouble du sommeil,0.92,Homme
United States,2011,Trouble somatique,1.62,Les deux
United States,2011,Trouble somatique,7.8,Femme
United States,2011,Trouble somatique,0.77,Homme
United States,2011,Addiction à l’alcool,2.16,Les deux
United States,2011,Addiction à l’alcool,9.03,Femme
United States,2011,Addiction à l’alcool,6.29,Homme
United States,2011,Addiction aux drogues,5.82,Les deux
United States,2011,Addiction aux drogues,9.59,Femme
United States,2011,Addiction aux drogues,7.77,Homme
United States,2011,Addiction au jeu,6.64,Les deux
United States,2011,Addiction au jeu,3.6,Femme
United States,2011,Addiction au jeu,0.86,Homme
United States,2011,Trouble de l’alimentation,9.6,Les deux
United States,2011,Trouble de l’alimentation,7.7,Femme
United States,2011,Trouble de l’alimentation,5.95,Homme
United States,2011,Autisme,3.59,Les deux
United States,2011,Autisme,4.97,Femme
United States,2011,Autisme,2.49,Homme
United States,2011,TDAH,2.18,Les deux
United States,2011,TDAH,0.14,Femme
United States,2011,TDAH,8.51,Homme
Brazil,2011,Trouble de la personnalité borderline,1.89,Les deux
Brazil,2011,Trouble de la personnalité borderline,8.79,Femme
Brazil,2011,Trouble de la personnalité borderline,7.71,Homme
Brazil,2011,Trouble bipolaire,9.94,Les deux
Brazil,2011,Trouble bipolaire,9.64,Femme
Brazil,2011,Trouble bipolaire,6.6,Homme
Brazil,2011,Dépression majeure,9.18,Les deux
Brazil,2011,Dépression majeure,7.77,Femme
Brazil,2011,Dépression majeure,3.03,Homme
Brazil,2011,Trouble anxieux généralisé,8.57,Les deux
Brazil,2011,Trouble anxieux généralisé,2.39,Femme
Brazil,2011,Trouble anxieux généralisé,4.83,Homme
Brazil,2011,Trouble panique,9.62,Les deux
Brazil,2011,Trouble panique,4.75,Femme
Brazil,2011,Trouble panique,3.17,Homme
Brazil,2011,Phobie sociale,6.38,Les deux
Brazil,2011,Phobie sociale,4.7,Femme
Brazil,2011,Phobie sociale,10.2,Homme
Brazil,2011,Trouble obsessionnel-compulsif (TOC),7.21,Les deux
Brazil,2011,Trouble obsessionnel-compulsif (TOC),5.39,Femme
Brazil,2011,Trouble obsessionnel-compulsif (TOC),7.32,Homme
Brazil,2011,Stress post-traumatique (PTSD),9.61,Les deux
Brazil,2011,Stress post-traumatique (PTSD),10.06,Femme
Brazil,2011,Stress post-traumatique (PTSD),7.9,Homme
Brazil,2011,Schizophrénie,5.12,Les deux
Brazil,2011,Schizophrénie,2.15,Femme
Brazil,2011,Schizophrénie,3.78,Homme
Brazil,2011,Trouble dissociatif,9.49,Les deux
Brazil,2011,Trouble dissociatif,1.99,Femme
Brazil,2011,Trouble dissociatif,2.62,Homme
Brazil,2011,Trouble du sommeil,0.5,Les deux
Brazil,2011,Trouble du sommeil,4.51,Femme
Brazil,2011,Trouble du sommeil,3.6,Homme
Brazil,2011,Trouble somatique,4.9,Les deux
Brazil,2011,Trouble somatique,0.84,Femme
Brazil,2011,Trouble somatique,1.02,Homme
Brazil,2011,Addiction à l’alcool,2.16,Les deux
Brazil,2011,Addiction à l’alcool,7.8,Femme
Brazil,2011,Addiction à l’alcool,9.72,Homme
Brazil,2011,Addiction aux drogues,5.4,Les deux
Brazil,2011,Addiction aux drogues,2.88,Femme
Brazil,2011,Addiction aux drogues,6.42,Homme
Brazil,2011,Addiction au jeu,2.58,Les deux
Brazil,2011,Addiction au jeu,9.29,Femme
Brazil,2011,Addiction au jeu,0.5,Homme
Brazil,2011,Trouble de l’alimentation,3.13,Les deux
Brazil,2011,Trouble de l’alimentation,3.69,Femme
Brazil,2011,Trouble de l’alimentation,4.89,Homme
Brazil,2011,Autisme,6.97,Les deux
Brazil,2011,Autisme,4.75,Femme
Brazil,2011,Autisme,4.03,Homme
Brazil,2011,TDAH,2.62,Les deux
Brazil,2011,TDAH,1.78,Femme
Brazil,2011,TDAH,10.19,Homme
India,2011,Trouble de la personnalité borderline,8.43,Les deux
India,2011,Trouble de la personnalité borderline,6.08,Femme
India,2011,Trouble de la personnalité borderline,8.41,Homme
India,2011,Trouble bipolaire,4.18,Les deux
India,2011,Trouble bipolaire,2.54,Femme
India,2011,Trouble bipolaire,10.61,Homme
India,2011,Dépression majeure,3.03,Les deux
India,2011,Dépression majeure,8.66,Femme
India,2011,Dépression majeure,2.13,Homme
India,2011,Trouble anxieux généralisé,7.95,Les deux
India,2011,Trouble anxieux généralisé,8.76,Femme
India,2011,Trouble anxieux généralisé,4.11,Homme
India,2011,Trouble panique,0.37,Les deux
India,2011,Trouble panique,8.67,Femme
India,2011,Trouble panique,2.12,Homme
India,2011,Phobie sociale,7.13,Les deux
India,2011,Phobie sociale,8.41,Femme
India,2011,Phobie sociale,2.14,Homme
India,2011,Trouble obsessionnel-compulsif (TOC),5.55,Les deux
India,2011,Trouble obsessionnel-compulsif (TOC),3.57,Femme
India,2011,Trouble obsessionnel-compulsif (TOC),11.11,Homme
India,2011,Stress post-traumatique (PTSD),2.26,Les deux
India,2011,Stress post-traumatique (PTSD),0.96,Femme
India,2011,Stress post-traumatique (PTSD),2.38,Homme
India,2011,Schizophrénie,2.37,Les deux
India,2011,Schizophrénie,1.27,Femme
India,2011,Schizophrénie,5.09,Homme
India,2011,Trouble dissociatif,8.31,Les deux
India,2011,Trouble dissociatif,3.05,Femme
India,2011,Trouble dissociatif,10.8,Homme
India,2011,Trouble du sommeil,1.89,Les deux
India,2011,Trouble du sommeil,2.75,Femme
India,2011,Trouble du sommeil,1.38,Homme
India,2011,Trouble somatique,0.83,Les deux
India,2011,Trouble somatique,6.96,Femme
India,2011,Trouble somatique,3.14,Homme
India,2011,Addiction à l’alcool,7.94,Les deux
India,2011,Addiction à l’alcool,0.89,Femme
India,2011,Addiction à l’alcool,0.91,Homme
India,2011,Addiction aux drogues,7.45,Les deux
India,2011,Addiction aux drogues,7.62,Femme
India,2011,Addiction aux drogues,3.45,Homme
India,2011,Addiction au jeu,9.24,Les deux
India,2011,Addiction au jeu,7.72,Femme
India,2011,Addiction au jeu,0.51,Homme
India,2011,Trouble de l’alimentation,1.47,Les deux
India,2011,Trouble de l’alimentation,6.83,Femme
India,2011,Trouble de l’alimentation,9.04,Homme
India,2011,Autisme,2.83,Les deux
India,2011,Autisme,0.76,Femme
India,2011,Autisme,8.18,Homme
India,2011,TDAH,5.8,Les deux
India,2011,TDAH,5.53,Femme
India,2011,TDAH,1.91,Homme
Japan,2011,Trouble de la personnalité borderline,2.55,Les deux
Japan,2011,Trouble de la personnalité borderline,5.58,Femme
Japan,2011,Trouble de la personnalité borderline,7.83,Homme
Japan,2011,Trouble bipolaire,5.37,Les deux
Japan,2011,Trouble bipolaire,9.49,Femme
Japan,2011,Trouble bipolaire,5.75,Homme
Japan,2011,Dépression majeure,7.4,Les deux
Japan,2011,Dépression majeure,4.88,Femme
Japan,2011,Dépression majeure,0.13,Homme
Japan,2011,Trouble anxieux généralisé,6.66,Les deux
Japan,2011,Trouble anxieux généralisé,6.9,Femme
Japan,2011,Trouble anxieux généralisé,6.89,Homme
Japan,2011,Trouble panique,2.47,Les deux
Japan,2011,Trouble panique,5.52,Femme
Japan,2011,Trouble panique,8.5,Homme
Japan,2011,Phobie sociale,4.42,Les deux
Japan,2011,Phobie sociale,11.5,Femme
Japan,2011,Phobie sociale,2.93,Homme
Japan,2011,Trouble obsessionnel-compulsif (TOC),1.47,Les deux
Japan,2011,Trouble obsessionnel-compulsif (TOC),8.16,Femme
Japan,2011,Trouble obsessionnel-compulsif (TOC),5.16,Homme
Japan,2011,Stress post-traumatique (PTSD),1.06,Les deux
Japan,2011,Stress post-traumatique (PTSD),8.82,Femme
Japan,2011,Stress post-traumatique (PTSD),1.42,Homme
Japan,2011,Schizophrénie,5.54,Les deux
Japan,2011,Schizophrénie,10.24,Femme
Japan,2011,Schizophrénie,0.24,Homme
Japan,2011,Trouble dissociatif,3.44,Les deux
Japan,2011,Trouble dissociatif,4.97,Femme
Japan,2011,Trouble dissociatif,4.52,Homme
Japan,2011,Trouble du sommeil,1.81,Les deux
Japan,2011,Trouble du sommeil,7.31,Femme
Japan,2011,Trouble du sommeil,0.76,Homme
Japan,2011,Trouble somatique,1.5,Les deux
Japan,2011,Trouble somatique,5.78,Femme
Japan,2011,Trouble somatique,9.42,Homme
Japan,2011,Addiction à l’alcool,0.89,Les deux
Japan,2011,Addiction à l’alcool,10.56,Femme
Japan,2011,Addiction à l’alcool,0.63,Homme
Japan,2011,Addiction aux drogues,2.87,Les deux
Japan,2011,Addiction aux drogues,6.36,Femme
Japan,2011,Addiction aux drogues,9.44,Homme
Japan,2011,Addiction au jeu,9.79,Les deux
Japan,2011,Addiction au jeu,9.16,Femme
Japan,2011,Addiction au jeu,6.49,Homme
Japan,2011,Trouble de l’alimentation,1.34,Les deux
Japan,2011,Trouble de l’alimentation,1.86,Femme
Japan,2011,Trouble de l’alimentation,6.29,Homme
Japan,2011,Autisme,9.84,Les deux
Japan,2011,Autisme,8.04,Femme
Japan,2011,Autisme,5.32,Homme
Japan,2011,TDAH,6.79,Les deux
Japan,2011,TDAH,4.94,Femme
Japan,2011,TDAH,0.55,Homme
Germany,2011,Trouble de la personnalité borderline,3.47,Les deux
Germany,2011,Trouble de la personnalité borderline,2.87,Femme
Germany,2011,Trouble de la personnalité borderline,6.71,Homme
Germany,2011,Trouble bipolaire,4.32,Les deux
Germany,2011,Trouble bipolaire,1.99,Femme
Germany,2011,Trouble bipolaire,2.37,Homme
Germany,2011,Dépression majeure,1.98,Les deux
Germany,2011,Dépression majeure,7.28,Femme
Germany,2011,Dépression majeure,4.88,Homme
Germany,2011,Trouble anxieux généralisé,7.62,Les deux
Germany,2011,Trouble anxieux généralisé,5.46,Femme
Germany,2011,Trouble anxieux généralisé,11.4,Homme
Germany,2011,Trouble panique,7.08,Les deux
Germany,2011,Trouble panique,8.92,Femme
Germany,2011,Trouble panique,8.92,Homme
Germany,2011,Phobie sociale,9.97,Les deux
Germany,2011,Phobie sociale,7.61,Femme
Germany,2011,Phobie sociale,4.19,Homme
Germany,2011,Trouble obsessionnel-compulsif (TOC),8.06,Les deux
Germany,2011,Trouble obsessionnel-compulsif (TOC),6.32,Femme
Germany,2011,Trouble obsessionnel-compulsif (TOC),5.78,Homme
Germany,2011,Stress post-traumatique (PTSD),5.02,Les deux
Germany,2011,Stress post-traumatique (PTSD),6.41,Femme
Germany,2011,Stress post-traumatique (PTSD),1.43,Homme
Germany,2011,Schizophrénie,2.66,Les deux
Germany,2011,Schizophrénie,7.21,Femme
Germany,2011,Schizophrénie,8.78,Homme
Germany,2011,Trouble dissociatif,3.37,Les deux
Germany,2011,Trouble dissociatif,1.41,Femme
Germany,2011,Trouble dissociatif,4.71,Homme
Germany,2011,Trouble du sommeil,5.4,Les deux
Germany,2011,Trouble du sommeil,6.76,Femme
Germany,2011,Trouble du sommeil,0.21,Homme
Germany,2011,Trouble somatique,0.5,Les deux
Germany,2011,Trouble somatique,5.03,Femme
Germany,2011,Trouble somatique,10.1,Homme
Germany,2011,Addiction à l’alcool,0.3,Les deux
Germany,2011,Addiction à l’alcool,4.89,Femme
Germany,2011,Addiction à l’alcool,9.95,Homme
Germany,2011,Addiction aux drogues,4.1,Les deux
Germany,2011,Addiction aux drogues,7.66,Femme
Germany,2011,Addiction aux drogues,6.2,Homme
Germany,2011,Addiction au jeu,2.08,Les deux
Germany,2011,Addiction au jeu,3.73,Femme
Germany,2011,Addiction au jeu,4.65,Homme
Germany,2011,Trouble de l’alimentation,0.47,Les deux
Germany,2011,Trouble de l’alimentation,4.46,Femme
Germany,2011,Trouble de l’alimentation,4.05,Homme
Germany,2011,Autisme,3.75,Les deux
Germany,2011,Autisme,7.54,Femme
Germany,2011,Autisme,7.14,Homme
Germany,2011,TDAH,8.19,Les deux
Germany,2011,TDAH,1.72,Femme
Germany,2011,TDAH,0.6,Homme
Canada,2011,Trouble de la personnalité borderline,9.99,Les deux
Canada,2011,Trouble de la personnalité borderline,3.89,Femme
Canada,2011,Trouble de la personnalité borderline,0.99,Homme
Canada,2011,Trouble bipolaire,3.58,Les deux
Canada,2011,Trouble bipolaire,2.12,Femme
Canada,2011,Trouble bipolaire,6.86,Homme
Canada,2011,Dépression majeure,8.46,Les deux
Canada,2011,Dépression majeure,9.46,Femme
Canada,2011,Dépression majeure,9.05,Homme
Canada,2011,Trouble anxieux généralisé,2.84,Les deux
Canada,2011,Trouble anxieux généralisé,4.54,Femme
Canada,2011,Trouble anxieux généralisé,5.89,Homme
Canada,2011,Trouble panique,8.97,Les deux
Canada,2011,Trouble panique,3.26,Femme
Canada,2011,Trouble panique,5.89,Homme
Canada,2011,Phobie sociale,3.06,Les deux
Canada,2011,Phobie sociale,3.16,Femme
Canada,2011,Phobie sociale,7.99,Homme
Canada,2011,Trouble obsessionnel-compulsif (TOC),1.62,Les deux
Canada,2011,Trouble obsessionnel-compulsif (TOC),8.38,Femme
Canada,2011,Trouble obsessionnel-compulsif (TOC),10.06,Homme
Canada,2011,Stress post-traumatique (PTSD),6.58,Les deux
Canada,2011,Stress post-traumatique (PTSD),5.35,Femme
Canada,2011,Stress post-traumatique (PTSD),4.16,Homme
Canada,2011,Schizophrénie,9.87,Les deux
Canada,2011,Schizophrénie,7.83,Femme
Canada,2011,Schizophrénie,5.42,Homme
Canada,2011,Trouble dissociatif,1.36,Les deux
Canada,2011,Trouble dissociatif,3.12,Femme
Canada,2011,Trouble dissociatif,1.22,Homme
Canada,2011,Trouble du sommeil,7.58,Les deux
Canada,2011,Trouble du sommeil,2.7,Femme
Canada,2011,Trouble du sommeil,8.61,Homme
Canada,2011,Trouble somatique,7.12,Les deux
Canada,2011,Trouble somatique,5.48,Femme
Canada,2011,Trouble somatique,4.96,Homme
Canada,2011,Addiction à l’alcool,3.02,Les deux
Canada,2011,Addiction à l’alcool,8.76,Femme
Canada,2011,Addiction à l’alcool,7.95,Homme
Canada,2011,Addiction aux drogues,6.47,Les deux
Canada,2011,Addiction aux drogues,4.25,Femme
Canada,2011,Addiction aux drogues,1.33,Homme
Canada,2011,Addiction au jeu,7.69,Les deux
Canada,2011,Addiction au jeu,7.04,Femme
Canada,2011,Addiction au jeu,4.47,Homme
Canada,2011,Trouble de l’alimentation,7.19,Les deux
Canada,2011,Trouble de l’alimentation,9.29,Femme
Canada,2011,Trouble de l’alimentation,8.88,Homme
Canada,2011,Autisme,2.62,Les deux
Canada,2011,Autisme,8.47,Femme
Canada,2011,Autisme,0.68,Homme
Canada,2011,TDAH,7.63,Les deux
Canada,2011,TDAH,8.34,Femme
Canada,2011,TDAH,3.6,Homme
Australia,2011,Trouble de la personnalité borderline,3.84,Les deux
Australia,2011,Trouble de la personnalité borderline,7.56,Femme
Australia,2011,Trouble de la personnalité borderline,9.99,Homme
Australia,2011,Trouble bipolaire,7.85,Les deux
Australia,2011,Trouble bipolaire,8.65,Femme
Australia,2011,Trouble bipolaire,7.51,Homme
Australia,2011,Dépression majeure,8.13,Les deux
Australia,2011,Dépression majeure,8.83,Femme
Australia,2011,Dépression majeure,2.69,Homme
Australia,2011,Trouble anxieux généralisé,9.48,Les deux
Australia,2011,Trouble anxieux généralisé,7.45,Femme
Australia,2011,Trouble anxieux généralisé,5.14,Homme
Australia,2011,Trouble panique,4.66,Les deux
Australia,2011,Trouble panique,0.59,Femme
Australia,2011,Trouble panique,6.25,Homme
Australia,2011,Phobie sociale,2.63,Les deux
Australia,2011,Phobie sociale,8.24,Femme
Australia,2011,Phobie sociale,9.62,Homme
Australia,2011,Trouble obsessionnel-compulsif (TOC),8.43,Les deux
Australia,2011,Trouble obsessionnel-compulsif (TOC),1.69,Femme
Australia,2011,Trouble obsessionnel-compulsif (TOC),7.57,Homme
Australia,2011,Stress post-traumatique (PTSD),7.96,Les deux
Australia,2011,Stress post-traumatique (PTSD),2.79,Femme
Australia,2011,Stress post-traumatique (PTSD),5.17,Homme
Australia,2011,Schizophrénie,2.86,Les deux
Australia,2011,Schizophrénie,1.74,Femme
Australia,2011,Schizophrénie,7.19,Homme
Australia,2011,Trouble dissociatif,6.16,Les deux
Australia,2011,Trouble dissociatif,6.25,Femme
Australia,2011,Trouble dissociatif,5.38,Homme
Australia,2011,Trouble du sommeil,8.53,Les deux
Australia,2011,Trouble du sommeil,1.95,Femme
Australia,2011,Trouble du sommeil,0.74,Homme
Australia,2011,Trouble somatique,5.16,Les deux
Australia,2011,Trouble somatique,1.91,Femme
Australia,2011,Trouble somatique,0.77,Homme
Australia,2011,Addiction à l’alcool,5.78,Les deux
Australia,2011,Addiction à l’alcool,1.87,Femme
Australia,2011,Addiction à l’alcool,8.89,Homme
Australia,2011,Addiction aux drogues,1.73,Les deux
Australia,2011,Addiction aux drogues,4.84,Femme
Australia,2011,Addiction aux drogues,3.78,Homme
Australia,2011,Addiction au jeu,9.85,Les deux
Australia,2011,Addiction au jeu,5.06,Femme
Australia,2011,Addiction au jeu,10.54,Homme
Australia,2011,Trouble de l’alimentation,5.02,Les deux
Australia,2011,Trouble de l’alimentation,3.28,Femme
Australia,2011,Trouble de l’alimentation,2.37,Homme
Australia,2011,Autisme,2.37,Les deux
Australia,2011,Autisme,7.06,Femme
Australia,2011,Autisme,11.18,Homme
Australia,2011,TDAH,0.95,Les deux
Australia,2011,TDAH,2.32,Femme
Australia,2011,TDAH,2.4,Homme
South Africa,2011,Trouble de la personnalité borderline,7.57,Les deux
South Africa,2011,Trouble de la personnalité borderline,3.35,Femme
South Africa,2011,Trouble de la personnalité borderline,6.13,Homme
South Africa,2011,Trouble bipolaire,6.82,Les deux
South Africa,2011,Trouble bipolaire,1.76,Femme
South Africa,2011,Trouble bipolaire,8.27,Homme
South Africa,2011,Dépression majeure,6.42,Les deux
South Africa,2011,Dépression majeure,8.05,Femme
South Africa,2011,Dépression majeure,1.86,Homme
South Africa,2011,Trouble anxieux généralisé,3.29,Les deux
South Africa,2011,Trouble anxieux généralisé,0.57,Femme
South Africa,2011,Trouble anxieux généralisé,4.22,Homme
South Africa,2011,Trouble panique,7.82,Les deux
South Africa,2011,Trouble panique,7.84,Femme
South Africa,2011,Trouble panique,9.7,Homme
South Africa,2011,Phobie sociale,0.4,Les deux
South Africa,2011,Phobie sociale,8.73,Femme
South Africa,2011,Phobie sociale,8.4,Homme
South Africa,2011,Trouble obsessionnel-compulsif (TOC),8.86,Les deux
